Date,AAPL,MSFT,AMZN,GOOGL,META,BRK-B,JNJ,V,JPM,PG,WMT,MA,UNH,HD,INTC
2021-05-25,125.09618377685547,246.26852416992188,162.95249938964844,118.14350128173828,327.7900085449219,287.20001220703125,158.854248046875,224.80703735351562,150.57606506347656,130.1025848388672,137.48291015625,361.9826354980469,397.6150207519531,296.3051452636719,52.73955154418945
2021-05-26,125.0468978881836,246.04351806640625,163.25799560546875,119.0155029296875,327.6600036621094,287.3299865722656,157.91091918945312,222.89292907714844,150.5574493408203,129.81126403808594,137.31871032714844,357.4778137207031,397.7689514160156,296.84783935546875,52.78592300415039
2021-05-27,123.49920654296875,243.9107208251953,161.5054931640625,118.13400268554688,332.75,289.29998779296875,157.6680908203125,222.68679809570312,152.9019012451172,126.8601303100586,136.8551025390625,356.8370666503906,397.2781066894531,298.1947937011719,53.5370979309082
2021-05-28,122.8387451171875,244.2727508544922,161.15350341796875,117.84249877929688,328.7300109863281,289.44000244140625,158.07904052734375,223.1186981201172,152.79954528808594,126.73796081542969,137.1834716796875,355.43731689453125,396.5272521972656,298.3257751464844,52.97140121459961
2021-06-01,122.51342010498047,242.04209899902344,160.9324951171875,119.05899810791016,329.1300048828125,289.8399963378906,154.60459899902344,222.46102905273438,154.4834747314453,124.88646697998047,136.8261260986328,354.6585693359375,391.5215759277344,295.8935546875,52.75810241699219
2021-06-02,123.28233337402344,241.94427490234375,161.69949340820312,118.52950286865234,329.1499938964844,290.0199890136719,155.23037719726562,225.43527221679688,154.49278259277344,125.43156433105469,136.5266876220703,361.61785888671875,390.6840515136719,294.5489196777344,53.30524826049805
2021-06-03,121.78392791748047,240.38868713378906,159.35049438476562,117.37899780273438,326.0400085449219,291.9700012207031,155.0809326171875,223.91378784179688,154.5950927734375,127.67779541015625,136.76815795898438,356.6596984863281,392.7152099609375,292.856201171875,52.155311584472656
2021-06-04,124.10053253173828,245.35865783691406,160.31100463867188,119.67849731445312,330.3500061035156,292.5199890136719,155.01556396484375,225.9064483642578,154.84629821777344,127.77179718017578,137.00965881347656,360.79974365234375,390.4819030761719,292.4612731933594,53.20323944091797
2021-06-07,124.11039733886719,248.31326293945312,159.90049743652344,120.11499786376953,336.5799865722656,289.4599914550781,153.9601287841797,227.0647430419922,154.12066650390625,128.2135009765625,136.09202575683594,358.88739013671875,385.2933044433594,291.473876953125,52.94357681274414
2021-06-08,124.93846130371094,247.1001434326172,163.20550537109375,119.9219970703125,333.67999267578125,289.19000244140625,152.60581970214844,227.78131103515625,153.50662231445312,126.72855377197266,135.05857849121094,360.05059814453125,386.7276611328125,292.35784912109375,52.8601188659668
2021-06-09,125.32290649414062,248.09803771972656,164.0574951171875,120.39700317382812,330.25,288.5799865722656,154.66062927246094,228.0364990234375,151.59010314941406,126.68156433105469,134.33416748046875,358.14813232421875,386.1115417480469,289.0101623535156,52.8601188659668
2021-06-10,124.31741333007812,251.66900634765625,167.4824981689453,121.75650024414062,332.4599914550781,284.9100036621094,156.0522918701172,229.64634704589844,149.22702026367188,127.62142181396484,135.1068572998047,359.104248046875,386.4870300292969,289.9223327636719,53.21250915527344
2021-06-11,125.53978729248047,252.30494689941406,167.3415069580078,121.51000213623047,331.260009765625,286.82000732421875,154.07220458984375,230.63778686523438,149.1247100830078,126.74734497070312,135.94720458984375,360.287109375,383.0215148925781,292.2355651855469,53.64837646484375
2021-06-14,128.62525939941406,254.26161193847656,169.19349670410156,122.44550323486328,336.7699890136719,283.5299987792969,154.4551239013672,229.77395629882812,146.59417724609375,126.79434967041016,135.76365661621094,361.2926330566406,384.2441101074219,290.8721008300781,53.963687896728516
2021-06-15,127.79725646972656,252.76473999023438,169.156494140625,121.41950225830078,336.75,283.94000244140625,153.6332244873047,228.69419860839844,144.37063598632812,126.54998779296875,135.22276306152344,362.8697204589844,385.32220458984375,288.1732482910156,53.7782096862793
2021-06-16,128.29994201660156,251.8059539794922,170.7624969482422,120.77249908447266,331.0799865722656,283.1099853515625,153.57716369628906,225.37640380859375,145.3847198486328,124.79247283935547,132.4700164794922,358.631103515625,382.4053955078125,284.72216796875,53.06413650512695
2021-06-17,129.9166717529297,255.24972534179688,174.46200561523438,121.74349975585938,336.510009765625,278.69000244140625,154.31504821777344,227.87945556640625,141.18887329101562,125.92969512939453,133.02056884765625,362.0516052246094,382.5017395019531,285.04180908203125,53.02703857421875
2021-06-18,128.60557556152344,253.8115997314453,174.34500122070312,120.11100006103516,329.6600036621094,274.0400085449219,151.2888946533203,226.17149353027344,137.6163787841797,124.08760070800781,130.55758666992188,362.1797790527344,376.19268798828125,284.562255859375,51.626705169677734
